Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,UID
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.1 Percentage of complete corporate plans received from Schedule 2 and 3B public entities reviewed ,Not Applicable,Not  Applicable,Decent employment through inclusive growth,Governance and Administration cluster,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.10 Percentage of interest and redemptions met,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.11 Percentage of government’s liquidity requirements met,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.12 Percentage compliance with market and refinancing risks benchmarks,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.13 Number of reports on the management of government’s contingent liabilities,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,1,1,N/A,N/A,1,1,N/A,N/A,1,1,N/A,N/A,1,1,N/A,N/A,4,1,4,N/A,N/A,4,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.2 Percentage of annual reports received from Schedule 2 and 3B public entities reviewed  ,Not Applicable,Not  Applicable,Decent employment through inclusive growth,Governance and Administration cluster,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,"4.1.3 Percentage of complete PFMA Section 51(g), 52, 54(2), 55, and 92 applications received from Schedule 2 and 3B public entities reviewed",Not Applicable,Not  Applicable,"Responsive, accountable, effective and efficient local government",Governance and Administration cluster,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,93,N/A,N/A,93,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.4 Percentage of complete review requests of borrowing limit applications relating to Schedule 2 and 3B public entities reviewed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.5 Percentage of complete guarantee applications received from Schedule 2 and 3B public entities reviewed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.6 Percentage of complete remuneration review requests of executive and non-executive directors received from Schedule 2 and 3B public entities reporting to the Minister of Finance reviewed ,Not Applicable,Not  Applicable,Decent employment through inclusive growth,Governance and Administration cluster,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.7 Percentage of complete board appointments recommendations received from Schedule 2 and 3B public entities reporting to the Minister of Finance reviewed,Not Applicable,Not  Applicable,"Responsive, accountable, effective and efficient local government",Governance and Administration cluster,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.8 Percentage of received MFMA submissions relating to tariff adjustments received from Schedule 2 and 3B public entities reviewed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 4: Asset and Liability Management,Programme 4: Asset and Liability Management,Quarterly,4.1.9 Percentage of government’s annual gross borrowing requirement met,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Annually,5.1.4 Percentage availability of transversal systems,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,98 %,100 %,,,98 %,,100,"Over-performance is attributed to the transversal systems remaining stable throughout the financial year, providing a predictable and reliable processing environment to all mainframe clients.",N/A,100,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.1 Percentage of norms and standards developed,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",0 %,0 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.10 Number of transversal term contracts implemented,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,2,6,Over-performance is attributed to extension of transversal contracts as an alternative sourcing strategy.,N/A,4,7,Over-performance is attributed to extension of transversal contracts as an alternative sourcing strategy.,N/A,4,2,"Under-performance is attributed to the OCPO not being able to advertise tenders due to the suspension of the Preferential Procurement Regulations, 2017.",The OCPO has since advertise new tenders and it is envisaged that the annual target will be achieved in the final quarter.,6,12,Over-performance is attributed to the extension of transversal contracts as an alternative sourcing strategy.,N/A,16,12,27,N/A,N/A,27,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.11 Percentage implementation of the strategic sourcing opportunities plan,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,91 %,Under-performance is attributed to Online Booking Tool project being dependent on SITA- to complete project activities. ,Engagements are being held with SITA to expedite finalisation of the outstanding project activities.,100 %,100 %,N/A,N/A,100 %,76 %,"Under-performance is attributed to:
-	unavailability of SITA officials to provide required information on projects;
-	delays in the finalization of an SLA which affected stipulated target timelines; and
-	a vetting process that was required on the Strategic Procurement Framework bid award memo.
","-	Formal communication was sent to SITA for intervention regarding unavailability of officials;
-	The SLA is enroute to the CPO for review; and
-	SCM is currently engaging with State Security Agency to finalise service provider security clearance.
",100 %,90 %,Under-performance is attributed to the review required on the total cost of ownership of the online booking tool project.,The total cost of ownership will be reviewed and approved in the first quarter of 2023/24 financial year.,100 %,90 %,98,Under-performance is attributed to the review required on the total cost of ownership of the online booking tool project.,The total cost of ownership will be reviewed and approved in the first quarter of 2023/24 financial year.,98,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.12 Procurement legislation developed,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster","Nedlac inputs
obtained","Nedlac inputs
obtained
",N/A,N/A,"Socio-economic
impact
assessment
certificate
obtained",Socio-economic impact assessment certificate not obtained,Under-performance is attributed to protracted stakeholder engagements with Nedlac.,The process to complete the impact assessment has now commenced and envisaged to be finalised in Quarter 3.,"Cabinet approval
for tabling to
parliament
obtained","Cabinet approval
for tabling to
parliament not
obtained
",Under-performance is attributed to the delays in the NEDLAC consultative processes.  ,The Public Procurement Bill will be submitted to Cabinet in the fourth quarter.,"Public
Procurement
Bill submitted
for tabling in
Parliament","Public
Procurement
Bill submitted to Cabinet
",Under-performance is attributed to an internal request to allow additional comments after the referral of the Public Procurement Bill to the Office of the Chief State Law Adviser including solicitation of comments from the World Bank.,"The Public Procurement Bill is currently in the Cabinet system. Once Cabinet has finalised its processes, the Bill will be tabled in Parliament.","Public Procurement
Bill submitted
for tabling in
Parliament",-,"Public
Procurement
Bill submitted to Cabinet
","Under-performance is attributed to receiving additional comments arising out of the consultation and approval process including from Socio Economic Impact Assessment System, Forum of South Africa’s Directors-General and Cabinet requiring the Bill to be resubmitted to the Office of the Chief State Law Adviser. ","The Public Procurement Bill has, subsequent to the end of the financial year, been approved by Cabinet and is being prepared for tabling in Parliament after final certification from the  Office of the Chief State Law Adviser. ","Public
Procurement
Bill submitted to
Cabinet",224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.2 Number of governance reports produced,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,6,13,Over-performance is attributed to an increased number of governance matters identified to improve financial management governance and compliance.,N/A,8,17,Over-performance is attributed to urgent requests received from the law enforcement agencies.,N/A,10,14,"Over-performance is attributed to an increased number of 
governance matters identified to improve financial management governance and compliance.
",N/A,8,20,"Over-performance is attributed to an increased number of 
governance matters identified to improve financial management governance and compliance.
",N/A,32,20,64,Over-performance is attributed to an increased number of governance matters identified to improve financial management governance and compliance.,N/A,64,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.3 Number of public finance management capacity development programmes progress reports produced,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,4,4,N/A,N/A,5,5,N/A,N/A,5,6,Over-performance is attributed to an increased demand for capacity development programmes to strengthen the implementation of both MFMA and PFMA reforms by public institutions.,N/A,8,13,Over-performance is attributed to an increased demand for capacity development programmes to strengthen the implementation of both MFMA and PFMA reforms by public institutions.,N/A,22,13,28,Over-performance is attributed to an increased demand for capacity development programmes to strengthen the implementation of both MFMA and PFMA reforms by public institutions.,N/A,28,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.5 Number of statutory reports produced,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,5,5,N/A,N/A,5,5,N/A,N/A,5,5,N/A,N/A,5,6,Over-performance is attributed to enhanced efficiency in producing reports to improve financial management statutory compliance across all spheres and entities in government.,N/A,20,6,21,Over-performance is attributed to enhanced efficiency in producing reports to improve financial management statutory compliance across all spheres and entities in government.,N/A,21,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.6 Implementation of the IFMS II plan,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Service Provider for the implementation of IFMS appointed,Service Provider for the implementation of IFMS not appointed.,Under-performance is attributed to a dependency on the IFMS steering committee decision to proceed. NT resolved to implement as per cabinet memo in quarter 1 (end May 2022).,The procurement process activities have been initiated and are underway.,N/A,N/A,N/A,N/A,"e-Recruitment
system for pilot
and lead sites
developed.","e-Recruitment
system for pilot
and lead sites
not developed
",Under-performance is attributed to the delays in the procurement of a service provider for pilot and lead sites implementation. ,A procurement process for pilot and lead sites implementation is underway and will be finalised upon executive decision on the IFMS.,"IFMS system
developed

e-Recruitment
system
implemented at
pilot and lead sites","IFMS system
not developed

e-Recruitment
system
not implemented at
pilot and lead sites
","Under-performance is attributed to the development and implementation of the system being dependent on the successful appointment of a service provider. Furthermore, implementation is pending the executive decisions on cloud. ",An RFI has been issued that will assist executives in evidence based decision-making to ensure the commencement of programme activities.,"IFMS system
developed

e-Recruitment
module
implemented at Pilot Sites and Lead
Sites",-,"IFMS system not
developed

e-Recruitment
module not
implemented at
pilot sites and lead sites
",Under-performance is attributed to the development and implementation of the system being dependent on the successful appointment of a service provider. The appointment of a service provider is pending the executive decision on cloud solution. ,A Request For Information (RFI) has been issued to inform decision making processes regarding the cloud solution to ensure the commencement of programme activities.  ,"IFMS system not
developed",224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.7 Number of quarterly compliance reports produced,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,1,1,N/A,N/A,1,1,N/A,N/A,1,1,N/A,N/A,1,1,N/A,N/A,4,1,4,N/A,N/A,4,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.8 Percentage of approved SCM directives,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 5: Financial Accounting and Supply Chain Management Systems,Programme 5: Financial Accounting and Supply Chain Management Systems,Quarterly,5.1.9 Number of progress reports on SCM institutional support programme conducted,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",1,1,N/A,N/A,1,1,N/A,N/A,1,1,N/A,N/A,1,1,N/A,N/A,4,1,4,N/A,N/A,4,224
National Treasury,National Treasury,National,Programme 6: International Financial Relations,Programme 6: International Financial Relations,Annually,6.1.2 Number of advocacy forums hosted for uptake of development finance,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,1,3,,,1,,3,"Over-performance is attributed to additional forums hosted as a result of development operations and negotiations mainly on ESKOM, climate change, and agricultural insurance.",N/A,3,224
National Treasury,National Treasury,National,Programme 6: International Financial Relations,Programme 6: International Financial Relations,Annually,6.1.3 Number of country partnership framework progress reports produced,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,2,2,,,2,,2,N/A,N/A,2,224
National Treasury,National Treasury,National,Programme 6: International Financial Relations,Programme 6: International Financial Relations,Annually,6.1.4 Number of engagement strategies and priorities developed,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,1,,2,Over-performance is attributed to an additional engagement strategy and priority document developed due to a new initiative by African Development Bank in preparation for a new Country Strategy Paper.,N/A,2,224
National Treasury,National Treasury,National,Programme 6: International Financial Relations,Programme 6: International Financial Relations,Annually,6.1.5 Number of analysis reports on the outcomes of South Africa’s engagements in regional and global forums produced,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,1,,1,N/A,N/A,1,224
National Treasury,National Treasury,National,Programme 6: International Financial Relations,Programme 6: International Financial Relations,Quarterly,6.1.1 Percentage of economic surveillance reports responded to,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,0 %,0 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,0 %,0 %,N/A,N/A,100 %,0 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,Programme 6: International Financial Relations,Programme 6: International Financial Relations,Quarterly,6.1.6 Percentage of policy positions developed,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,N/A,N/A,100 %,100 %,100,N/A,N/A,100,224
National Treasury,National Treasury,National,"Programme 7: Civil and Military Pensions, Contributions to Funds and Other Benefits","Programme 7: Civil and Military Pensions, Contributions to Funds and Other Benefits",Annually,7.1.2 Percentage reduction of fraudulent claims,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,95 %,99.99 %,,,95 %,,99.9,"Over-performance is attributed to effective and adequate internal controls and mitigated
risks within the value chain.",N/A,99.9,224
National Treasury,National Treasury,National,"Programme 7: Civil and Military Pensions, Contributions to Funds and Other Benefits","Programme 7: Civil and Military Pensions, Contributions to Funds and Other Benefits",Quarterly,7.1.1 Percentage of benefits validated paid within liable dates,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,99 %,100 %,Over-performance is attributed to continuous monitoring of production statistics.,N/A,99 %,100 %,Over-performance is attributed to effective management and monitoring of production statistics.,N/A,99 %,100 %,Over-performance is attributed to effective management and continuous monitoring of production statistics.,N/A,99 %,99.99 %,Over-performance is attributed to continuous monitoring of production statistics and maintain the momentum of the team performance.,N/A,99 %,100 %,99.9,"Over-performance is attributed to effective management and
administration of programme benefits.
",N/A,99.9,224
National Treasury,National Treasury,National,"Programme 7: Civil and Military Pensions, Contributions to Funds and Other Benefits","Programme 7: Civil and Military Pensions, Contributions to Funds and Other Benefits",Quarterly,7.1.3 Percentage integrity of client data,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,98 %,100 %,Over-performance is attributed to continuous monitoring of client data and addressing any possible exceptions found.,N/A,98 %,99.97 %,"Over-performance is attributed to continuous monitoring of client data, identifying exceptions and addressing them on a monthly basis.",N/A,98 %,99.99 %,"Over-performance is attributed to continuous monitoring of client data, identifying exceptions and addressing them on a monthly basis.",N/A,98 %,99.99 %,"Over-performance is attributed to continuous monitoring of programme membership, identifying exceptions and addressing them promptly.",N/A,98 %,100 %,99.9,"Over-performance is attributed to continuous monitoring of programme membership, identifying exceptions and addressing them promptly.",N/A,99.9,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Annually,Audit outcome for the OCJ,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,Clean Audit outcome for the 2021/22 Financial Year,,Unqualified Audit outcome with findings for the 2021/22 financial year,"Procurement of
ICT goods and
services was not
done through
SITA, in terms
of Section 7 of
SITA Act which
resulted in noncompliance.
","The Department will ensure that procurement
of ICT goods and services is done through SITA in terms of section 7 of the SITA Act. To date the OCJ
has concluded engagement sessions with SITA to pave the way and give strategic direction on the
implementation of the SITA Act and regulations. In addition, there have been engagements between
the OCJ SCM and SITA SCM; OCJ SCM and ICT units were trained on the procurement models
at SITA; OCJ ensured that all business cases and tasking letters were signed off and sent to SITA for
procurement. Finally, SITA also directed non-mandatory services procurements below R500 000 to
be procured by Departments through their SCM processes.
","Unqualified Audit outcome with findings for the 2021/22 FY
",224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Annually,Percentage of tenders awarded to suppliers with level 4 and above BBBEE status,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,80 %,,0,"No tenders
were awarded
due to delays
in the SITA
procurement
processes.
","The OCJ will ensure that the tenders above R500 000 are awarded
to suppliers who meet the specific goals in line with the new Preferential Procurement Regulations,
2022. The OCJ will also procure all ICT goods or services through SITA as per the SITA Act.
",0,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Annually,Percentage of vacant posts on funded establishment,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,10 %,,9.8,None,None ,9.8,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Percentage of designated employees (SMS members & other categories)who submitted financial disclosures within timeframes,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,100 %,100 %,None,N/A,100 %,100 %,None,N/A,0 %,0 %,N/A,N/A,0 %,N/A %,N/A,N/A,100 %,0 %,100,None,None,100,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Percentage of staff in the Department comprised of youth,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,30 %,30 %,None,N/A,30 %,29 %,The number of youth in the Department decreased due to the number of Interns who have resigned.,The Department will advertise and fill the vacant internship positions and target youth in order to reach the set target.,30 %,28 %,The number of Youth in the Department decreased due to the number of Interns who have left the Department .,The Department will advertise and fill the vacant internship positions and target youth in order to reach the set target.,30 %,28 %,The number of youth decreased due to youth who resigned in the department because of better opportunities.,The Department will advertise and fill the vacant positions   targeting youth in order to reach the set target,30 %,28 %,28,"The percentage of youth decreased due
to youth who resigned from the Department because of better
opportunities.
","The OCJ will advertise and fill
vacant positions targeting youth. 
",28,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Percentage of women representation in Senior Management Service (SMS),Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0 %,0 %,None,N/A,45 %,51 %,The target was overachieved as two more females were appointed at Senior Management Service (SMS) by the Department in September 2022.,N/A,0 %,0 %,N/A,N/A,50 %,51 %,The Department overachieved due to appointment of a female SMS in February.,N/A,50 %,51 %,51,"The Department
prioritised the
appointment of
female senior
management
service (SMS)
during the year
under review.
",None,51,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Percentage of people with disabilities representation in the Department,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0 %,0 %,None,N/A,1.5 %,1.6 %,The OCJ had undergone Disability Disclosures after a session on Disability Awareness session which encouraged employees with disabilities to disclose. ,N/A,0 %,0 %,N/A,N/A,2 %,1.7 %,The Department could not reach the target as the earmarked positions did not attract PWD.,The Department will engage NGOs dealing with PWDs and benchmark with other departments which have achieved the target and implement recruitment process that attract PWD,2 %,0 %,1.5,"The Department
could not reach
the target as
the earmarked
positions did not
attract PWD.","
The OCJ will engage NGOs
dealing with PWD and benchmark with other departments which have achieved the target and
implement recruitment processes that attract PWD.",1.5,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of Service Centres with Court Online system rolled-out,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,None,N/A,2,0,Pilot at 2 Service Centres was extended to 30 September 2022 due to system bugs and remediation required.,"Pilot report is awaited on 30 October 2022, positive recommendations will trigger rollout of the system to identified sites.  ",0,0,N/A,N/A,3,0,Delays in the development and completion of the Court Online system.,Court readiness assessments were concluded in Q4. System update and bug fix deployed. ,5,0,2,"Delays in the
development of
the system and
completion of the Court Online system.
","The OCJ will engage SITA to stabilise the court online system through a Maintenance and Support Contract. In addition, the OCJ will ensure that roll-out preparations, i.e. network upgrades and procurement of hardware, are concluded; and
finalise the establishment of Contact centres, training and change management programme before
the actual roll-out.
",2,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of Employee Health and Wellness (EHW) programmes implemented within the OCJ,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,2,2,None,N/A,3,8,The target was overachieved due to the number of sessions requested by Provincial Offices especially on Financial Wellness and Diversity.,N/A,2,9,The target was overachieved due to the number of sessions requested by Provincial Offices especially on Financial Wellness as well as on Conflict and Diversity Management. The overachievement was also due to the commemoration of events on the Health Calendar.,N/A,2,14,The Department overachieved in this regard due to high requests of EHW services in the courts.,N/A,9,33,33,"There was
an increased
demand of EHW sessions requested by OCJ officials
due to ongoing
active internal
Marketing of the EHW programmes",None ,33,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Percentage of reported fraud cases investigated within 60 working days,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0 %,0 %,None,N/A,75 %,59 %,The forensic team prioritised the review of alleged procurement irregularities,The Fraud Audit unit will ensure the outstanding reported cases are investigated as soon as possible with the resources available and notwithstanding the complexity of some cases.,0 %,0 %,N/A,N/A,75 %,40 %,Under achievement was a result of the focus on the prioritised procurement irregularities cases and complexity of some cases. ,The Fraud Audit Unit will ensure the outstanding reported cases are investigated as soon as possible with the resources available and notwithstanding the complexity of some cases. ,75 %,40 %,55,"The OCJ was seized with complex investigations relating to procurement irregularities
which were exacerbated by severe capacity constraints
experienced within the Forensic Unit. The set turnaround time
was therefore negatively affected due to the inherent intricacies of these Investigations.
","The OCJ will investigate
outstanding reported cases timeously, notwithstanding resource availability and the complexity of cases.
",55,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of Fraud Prevention and Anti-Corruption awareness sessions conducted,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,None,N/A,9,12,Overachievement was as a result of the willingness and demand from the Directors Court Operations during the recess period,N/A,8,5,"Two (02) sessions were confirmed for 07 and 08 December 2022 in both the KZN Division, Pietermaritzburg and Lower Division, Durban however the planned sessions had to be postponed to allow the Unit to finalise Q3 reports and other activities after the departure of the Director: Risk Management.",The postponed sessions are to be conducted in Q4. ,8,8,None,N/A,25,25,25,None ,None ,25,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of COVID-19 OHS inspections conducted within the OCJ,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,4,4,4,None ,None ,4,224
