Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Price Statistics,Quarterly,10.4 Number of XMUVI releases published within two months of the reference period: 12 monthly XMUVI releases published as scheduled,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,3,3,3,3,3,3,12,12,12,,,12,,,,,3,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Private Financial Statistics,Annually,11.2 Number of annual releases on financial statistics of the private sector published: 1 annual release on financial statistics 2021 published by December 2022,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,1,,1,,,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Private Financial Statistics,Annually,11.3 Number of discussion documents on capital expenditure published: 2 discussion documents on the quarterly capital expenditure published ,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,2,,2,,,2,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Private Financial Statistics,Quarterly,11.1 Number and timeliness of quarterly releases on financial statistics of private sector enterprises published with a quarterly lag: 4 quarterly releases on financial statistics of private sector enterprises published as scheduled,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,1,1,1,1,1,1,4,4,4,,,4,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Structural Industry Statistics,Annually,"9.1 Number of periodic reports on trade industry statistics published: 2 reports on 2020 surveys (real estate and business services, and construction) published by September 2022 ",Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,2,,2,Achieved early due to improvements in  processes,,2,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Structural Industry Statistics,Annually,"9.2 Number of annual releases on agriculture, forestry and fisheries industry published: 3 annual releases on agriculture, forestry and fisheries industry published by June 2022 ",Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,3,,3,Achieved early in March 2022 (Q4) in an effort to go back to the pre-COVID-19 timelines and remain relevant to users,,3,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Demographic and Population Statistics ,Annually,14.1 Number of mid-year population estimates published: 1 mid-year population estimate at national level published by July 2022,Non-Standardized,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,"The Social Protection, Community and Human Development cluster",,,,,,,,,1,,1,,,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Demographic and Population Statistics ,Annually,14.2 Number of population estimates at district level compiled: 1 mid-year population estimate at district level compiled by October 2022,Non-Standardized,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,"The Social Protection, Community and Human Development cluster",,,,,,,,,1,,1,,,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Demographic and Population Statistics ,Annually,14.3 Number of reports on natural demographic processes compiled: 1 report on natural demographic processes compiled by March 2023,Non-Standardized,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,"The Social Protection, Community and Human Development cluster",,,,,,,,,1,,1,,,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Demographic and Population Statistics ,Annually,14.4 Percentage of Census 2022 input and output content developed: 100% Census 2022 input and output content developed by December 2022 ,Non-Standardized,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,"The Social Protection, Community and Human Development cluster",,,,,,,,,100 %,,50,Census extension,Expected completion 2023/24 financial year,50,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Demographic and Population Statistics ,Annually,14.5 Number of assessment reports on migration statistics published: 1 report on the assessment of alternative data sources for migration statistics  published by March 2023,Non-Standardized,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,"The Social Protection, Community and Human Development cluster",,,,,,,,,1 %,,0,Dependency on external stakeholder,Discontinued,0,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Health and Vital Statistics,Annually,15.2 Number of reports on international tourism published: 1 annual report on international tourism published by April 2022,Non-Standardized,Not  Applicable,Not Applicable,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,1,,1,Published later than scheduled in June  due to the impact of COVID-19 on data collection,NA,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Health and Vital Statistics,Annually,15.3 Number of releases on vital statistics (births) published: 1 annual release on recorded live births (2021) published by October 2022,Non-Standardized,Not  Applicable,A long and healthy life for all South Africans,"The Social Protection, Community and Human Development cluster",,,,,,,,,1,,1,Published later than scheduled (Dec) due to dependency on external stakeholder,,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Health and Vital Statistics,Annually,15.4 Number of releases on vital statistics (deaths) published: 1 annual release on mortality and causes of death (2019/2020) published by March 2023,Non-Standardized,Not  Applicable,A long and healthy life for all South Africans,"The Social Protection, Community and Human Development cluster",,,,,,,,,1,,0,"Error in WP target is 2. 

Dependency on internal stakeholders",Work will continue in  2023/24,0,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Health and Vital Statistics,Annually,15.5 Number of releases on vital statistics (marriages and divorces) published: 1 annual release on marriages and divorces (2021) published by February 2023,Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",,,,,,,,,1,,1,,,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Health and Vital Statistics,Annually,15.6 Number of health thematic reports published: 1 thematic report on health published by March 2023,Non-Standardized,Not  Applicable,A long and healthy life for all South Africans,"The Social Protection, Community and Human Development cluster",,,,,,,,,1,,1,,,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Health and Vital Statistics,Quarterly,"15.1 Number of releases on international tourism published, one month after the reference period: 12 monthly releases on international tourism published as scheduled ",Non-Standardized,Not  Applicable,Not Applicable,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,3,3,3,3,3,3,12,12,12,Published 8 releases later than scheduled due to data challenges,NA,12,Published late - 2 months after the reference period due to data challenges,,Published later than scheduled due to dependency on external stakeholders,,1 achieved as scheduled and 2 achieved later than scheduled in performance indicator,NA,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Labour Statistics,Annually,17.2 Number of series to cover industry data and vacancy rate expanded: 1 series to cover industry data and vacancy rates expanded by March 2023,Non-Standardized,Not  Applicable,Decent employment through inclusive growth,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,1,,0,Complexity of activity,Discontinued,0,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Labour Statistics,Annually,17.4 Number of reports on labour market statistics published: 1 annual report on labour market statistics published by November 2022,Non-Standardized,Not  Applicable,Decent employment through inclusive growth,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,1,,1,Published later due to internal processes,,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Labour Statistics,Quarterly,"17.1 Number of releases on employment and earnings published, 12 weeks after the reference month: 4 quarterly releases on employment and earnings published as scheduled",Non-Standardized,Not  Applicable,Decent employment through inclusive growth,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,1,1,1,1,1,1,4,4,4,Published Q2 later than scheduled due to data challenges,,4,,,Published a week later  due to data challenges,Review of performance indicator,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Labour Statistics,Quarterly,"17.3 Number of releases on labour market information published, 4 weeks after the end of the quarter (last publication will be released 8 weeks after the end of the quarter): 4 quarterly releases on labour market information published as scheduled",Non-Standardized,Not  Applicable,Decent employment through inclusive growth,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,1,1,1,1,1,1,4,4,4,Published 4 releases later than scheduled  due to data challenges,,4,Published 8 weeks after the reference period due to data challenges,,Published 4 weeks later due to data challenges,Review of performance indicator,Published later than scheduled due to data challenges,NA,Published later than scheduled due to data challenges,NA,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Poverty and Inequality Statistics,Annually,"18.1 Number of reports on life circumstances, poverty and inequality published: 1 report on national poverty lines for 2022 published by August 2022",Non-Standardized,Not  Applicable,"Vibrant, equitable, sustainable rural communities contributing towards food security for all","The Social Protection, Community and Human Development cluster",,,,,,,,,1,,1,,,1,,,,,,,,,246
Statistics South Africa,Statistics South Africa,National,Programme 3: Population and Social Statistics,Poverty and Inequality Statistics,Annually,18.2 Number of reports on food security based on GHS data series published: 1 report on food security using the GHS data series published by February 2023,Non-Standardized,Not  Applicable,"Vibrant, equitable, sustainable rural communities contributing towards food security for all","The Social Protection, Community and Human Development cluster",,,,,,,,,1,,1,Published later than scheduled due to internal processes,NA,1,,,,,,,,,246
