Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,UID
,"Trade, Industry and Competition",National,Programme 9: Competition Policy ,Programme 9: Competition Policy ,Quarterly,Number of reports setting out progress with oversight of competition entities,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,N/A ,N/A ,1,"Report on analysis of the 1st  Quarterly Reports of 2022/23 of the CC and CT; and the quarterly Competition Oversight meeting between the dtic and the Competition Authorities

Appointment of two Acting Part-time Competition Tribunal members

- Report on approval and tabling of the Competition Commission (CC) and Competition Tribunal ‘s (CT) Annual Reports  2021/22
","The Minister appointed two
Acting Part-Time members to Tribunal in quarter 2.

In terms of the PFMA, the
entities’ Annual Reports must
be tabled in the National
Assembly by 30 September.
",N/A ,1,"2
- Report on analysis of the 2nd Quarterly Reports of 2022/23 of the CC and CT; and 
the quarterly Competition Oversight meeting between the dtic and the Competition Authorities

- Report on appointment of Competition Tribunal members and re-appointment of  two Deputy Commissioners at the Competition Commission

","The appointment of Tribunal members were done after an extension head hunting process. Appointments are done when vacancies occur, which is unplanned.

",N/A,1,"2
- Report on analysis of the 3rd  Quarterly Reports of 2022/23 of the CC and CT; and the quarterly Competition Oversight meeting between the dtic and the CAs; and the approval process of the Annual Performance Plans (APPs) 2023/24 of the CC and CT
 
- Report on appointment of two Competition Tribunal members
 
",N/A ,N/A ,4,1,8,"-The Minister appointed two Acting Part-Time members to 
Tribunal in quarter 2.
- In terms of the PFMA, the entities’ Annual Reports must
be tabled in the National Assembly by 30 September.
Although the work was done over two quarters, the product
was finalised, and therefore reported, in Q2.
-The appointment of Tribunal members were done after an extension head hunting process. Appointments are done when vacancies occur, which is unplanned.
 
Vacancies at the Tribunal occurred due to a Tribunal member resigning and another member not being re-appointed by the Minister. The appointment of two Tribunal members was a long process and we had to secure the President’s approval. This was achieved in Q4.

","N/A 
",8,175
,"Trade, Industry and Competition",National,Programme 9: Competition Policy ,Programme 9: Competition Policy ,Quarterly,Number of reports setting out progress with public interest conditions in mergers and acquisitions. ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,N/A ,N/A ,1,"1 Report on Public Interest conditions in mergers and acquisitions 
",N/A,N/A,1,"1
Report on Public Interest conditions in mergers and acquisitions third quarter (3Q), financial year
2022/23 (FY22/23)

",N/A,N/A,2,"2
- Report on Public Interest conditions in mergers and acquisitions fourth quarter (4Q), financial year
2022/23 (FY22/23)
 
- Report on Public Interest conditions in mergers and acquisitions fourth quarter (4Q), financial year
2022/23 (FY22/23), for the period 01 April 2022 to 31 March 2023
",N/A ,N/A,5,1,5,"N/A 
","N/A 
",5,175
,"Trade, Industry and Competition",National,Programme 9: Competition Policy ,Programme 9: Competition Policy ,Quarterly,Number of reports setting out progress with the recommendations and findings of: 1.	Past market inquiries 2.	Recommendations and findings of the Economic Concentration Report,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,0,,,,0,N/A,N/A,N/A,2,"2
- Reports setting out progress with the implementation of the recommendations and findings of a concluded market Inquiry: a Focus on Grocery Retail Market Inquiry implementation of the exclusive lease agreement for the period ending 31 March 2023
 
-  Report on (a) the coordination of the implementation of recommendations and the findings of the Economic Concentration report for the period ended 31 March 2023 and (b) in securing inputs from firms and government entities in market inquiries
",N/A ,N/A,2,0,2,"N/A 
","N/A 
",2,175
,"Trade, Industry and Competition",National,Programme 9: Competition Policy ,Programme 9: Competition Policy ,Quarterly,Number of reports setting out the results of the Review of the Competition Policy framework and regulatory reforms,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,0,,,,0,N/A,N/A,N/A,1,"The target was achieved in Quarter 3
 
",N/A ,N/A ,1,0,1,"N/A 
","N/A 
",1,175
Traditional Affairs,Traditional Affairs,National,ADMINISTRATION,ADMINISTRATION,Quarterly,% of performance against Organisational performance information Compliance Management Plan,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"Organisational Performance
Information Compliance
Management Plan approved 


85% of actions in the Organisational Performance Information Compliance Management Plan for the quarter implemented","Achieved 

Organisational Performance
Information Compliance
Management Plan was approved

Achieved 

87.5% of actions in the Organizational Performance Information Compliance Management Plan were implemented
","The Department strives for full compliance, which is, the implementation of 100% of actions in the Organisational Performance Information Compliance Management Plan",N/A,"85% of actions in
the organisational
performance
information Compliance
Management Plan
for the quarter
Implemented","Achieved

100% of actions in the Organisational Performance Information Compliance Management Plan were implemented
",The Chief Directorate strived for full compliance with actions in the organisational performance information compliance management plan,N/A,"85% of actions in
the organisational
performance
information Compliance
Management Plan
for the quarter
implemented","Achieved

100% of actions in the Organisational Performance Information Compliance Management Plan were implemented",The Chief Directorate strived for full compliance with actions in the Organisational Performance Information Compliance Management Plan,N/A,"85% of actions in
the organisational
performance
information Compliance
Management Plan
for the quarter
implemented","Not Achieved 

60% of Actions were Implemented","Political changes meant that the department had to revise its APP and could not table in parliament, submit to National Treasury and DPME on time. This also affected the development of the AOP",Actions that were not achieved will be included in the new compliance plan for the 2023/24 FY,85%,-,"Achieved

87% of actions in the organisational performance
Information Compliance
Management Plan were implemented
","The Department achieved additional 2% resulting in 87% over achievement

The Department strived for full compliance with actions in the organisational performance information compliance management plan",N/A,"Achieved

87% of actions in the organisational performance
Information Compliance
Management Plan were implemented",175
Traditional Affairs,Traditional Affairs,National,ADMINISTRATION,ADMINISTRATION,Quarterly,% of actions in the CFM compliance management plan implemented,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"CFM Compliance
Management Plan
approved

85% of actions in the
CFM Compliance
Management Plan
for the quarter
implemented","Achieved 

The CFM Compliance
Management Plan was approved
Achieved 

100% of actions in the CFM Compliance Management Plan for the quarter were implemented
","The Department strives for full compliance, which is, the implementation of 100% of actions in the CFM Compliance Management Plan",N/A,"85% of actions in the
CFM Compliance
Management Plan
for the quarter
implemented","Achieved

85% of actions in the CFM Compliance Management Plan for the quarter were implemented
",N/A,N/A,"85% of actions in the
CFM Compliance
Management Plan
for the quarter
implemented","Achieved

100% of actions in the CFM Compliance Management Plan for the quarter were implemented
",The Chief Directorate strived for full compliance with actions in the CFM Compliance Management Plan,N/a,"85% of actions in the
CFM Compliance
Management Plan
for the quarter
implemented","Achieved

85% of actions in the CFM Compliance Management Plan for the quarter Implemented", N/A,N/A,85%,-,"Achieved 

100% of actions in the CFM Compliance Management Plan were implemented
","The Department achieved additional 15% resulting in 100% over achievement

The Department strived for full compliance with actions in the CFM Compliance Management Plan ",N/A,"Achieved 

100% of actions in the CFM Compliance Management Plan were implemented",175
Traditional Affairs,Traditional Affairs,National,ADMINISTRATION,ADMINISTRATION,Quarterly,"Number of reviewed policies to ascertain the level of mainstreaming of women, youth and persons with disabilities",Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"Concept Note
developed for the
review of policies.

Terms of Reference for
the review developed, consulted upon and
approved","Achieved

A Concept Note was developed for the review of policies


Achieved

Terms of Reference for the review were developed, consulted upon and approved
",N/A,N/A,,,,,,,,,"Report of the Review
Developed","Achieved 

1 report was developed",N/A,N/A,1,-,"Achieved 

1 policy to ascertain the level of mainstreaming of women, youth and persons with disabilities was reviewed
",N/A,N/A,"Achieved 

1 policy to ascertain the level of mainstreaming of women, youth and persons with disabilities was reviewed
",175
Traditional Affairs,Traditional Affairs,National,ADMINISTRATION,ADMINISTRATION,Quarterly,Number of reports on anti GBVF Interventions within the Traditional Affairs sector developed,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",,,,,1,"Achieved

1 report on anti GBVF Interventions within the Traditional Affairs sector was developed
sector ",N/A,N/A,,,,,1,"Achieved

1 report on anti GBVF interventions within the Traditional Affairs sector was developed",N/A,N/A,2,-,"Achieved 

2 reports on anti GBVF Interventions within the Traditional Affairs sector were developed
",N/A,N/A,"Achieved 

2 reports on anti GBVF Interventions within the Traditional Affairs sector were developed
",175
Traditional Affairs,Traditional Affairs,National,ADMINISTRATION,ADMINISTRATION,Quarterly,"% of procurement from Women, Youth and People with Disabilities owned enterprises by the Department",Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Women: 40%
Youth: 30%
PWD: 7%

","Not Achieved

During the quarter under review the Department’s procurement from WYPD owned enterprises was as follows:

Women: 41%
Youth: 16%
PWD: 0,24%
","The Department is reliant on third parties for achievement of the target and is based on the quotations received from service providers. Furthermore, the current legislation does not provide for preferential procurement specifically in favour of women, youth and persons with disabilities",,"40%
30%
7%",Not Achieved ,The target set is in contravention with Section 213 of the Constitution and National Treasury regulations (PPPFA and SCM Policies). Implementation would mean by-passing the set procurement procedures and regulations,Engage with office of the Director-General requesting for an amendment of the APP to remove this target as it is in contravention with government regulations,"40%
30%
7%","Not Achieved

During the quarter under review, the Department’s procurement from WYPD owned enterprises was as follows:

Women :44.4%
Youth:14.8%
PWD: 7.4%
",The Department is reliant on quotations received from service providers.,"The Department has since received a letter from the Department of Women, Youth and Persons with Disabilities (DWYPD) guiding the Department to determine its departmental preferential procurement policy as per section 217(2) of the Constitution and in accordance with section 2 of the Preferential Procurement Policy Framework Act 5 of 2000 (the Act) and the thresholds and formula prescribed in the Regulations. The specific goals as contemplated in section 2(1)(d) of the Act may include contracting with persons, or categories of persons, historically disadvantaged by unfair discrimination on the basis of race, gender and disability. ","40%
30%
7%","Not Achieved

 During the quarter under review, the stats were as follows:

Women:  58%
Youth: 41%
PWD: 0%
","The Department is reliant on quotations received from service providers and the provisions of SCM legislation which does not explicitly make provision for targeting enterprises owned by women, youth and people with disabilities",Revise the SCM Policy to comply with the Constitutional Court Judgement and include specific goals,"% of procurement 
from WYPD 
owned enterprises 
by the Department
",-,"Not Achieved 

Annually the procurement were as follows:

Women:  51%
Youth: 25%
PWD: 3%
","51%   of procurement from Women;

25% of procurement from Youth; and 
 3% of procurement from PWD

The Department is reliant on quotations received from service providers and the provisions of Supply Chain Management legislation which does not explicitly make provision for targeting enterprises owned by women, youth and persons with disabilities
",Going forward this target will be moved to the AOP based on the reasons stated in the reasons for Deviation ,"Not Achieved 

Annually the procurement were as follows:

Women:  51%
Youth: 25%
PWD: 3%",175
Traditional Affairs,Traditional Affairs,National,"PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION","PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION",Quarterly,Number of research studies in the traditional affairs research agenda conducted per year,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Social Protection, Community and Human Development cluster","Research proposal on 
traditional and Khoi-San leadership council 
election processes
developed
","Achieved

Research proposal on 
traditional and Khoi-San leadership council election processes was developed



",N/A,N/A,,,,,,,,,"Research report on
traditional and Khoi-
San leadership council
election processes
developed","Achieved 

Research report on traditional and Khoi-San leadership council election processes was developed",N/A,N/A,"Two (2) research 
studies in the 
traditional affairs 
research agenda 
conducted, 
namely:

a) Research on 
traditional 
and Khoi-San 
leadership 
councils’ 
election 
processes 

b) Research 
on the effect 
of customs 
and culture 
in the socio-economic 
development 
of women 
within 
traditional 
communities",-,"Achieved

2 research
studies in the
traditional affairs
research agenda were
conducted,
namely:
a) Research on
traditional
and Khoi-San
leadership
councils’
election
processes
b) Research
on the effect
of customs
and culture
in the socioeconomic
development
of women
within
traditional
communities
",N/A,N/A,"Achieved

2 research
studies in the
traditional affairs
research agenda were
conducted,
namely:
a) Research on
traditional
and Khoi-San
leadership
councils’
election
processes
b) Research
on the effect
of customs
and culture
in the socioeconomic
development
of women
within
traditional
communities",175
Traditional Affairs,Traditional Affairs,National,"PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION","PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION",Quarterly,Number of research studies in the traditional affairs research agenda conducted per year,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Research proposal 
on the effect of 
customs and culture 
in the socio-economic 
development of women within traditional 
communities developed","Achieved 

Research proposal on the effect of customs and culture 
in the socio-economic 
development of women within traditional communities was developed ",N/A,N/A,,,,,,,,,"Research report on
the effect of customs
and culture in the
socio-economic
development of
women within
traditional
communities
developed","Achieved

Research report on the effect of customs and culture in the socio economic development of women in traditional communities was developed ",N/A,N/A,"Research on the
effect of customs
and culture in the
socio-economic
development of
women within
traditional
communities.",-,"Achieved 

1 (Draft set of
regulations on
section 50 of
TKLA- local
houses) was developed
",N/A,N/A,"Achieved 

1 (Draft set of
regulations on
section 50 of
TKLA- local
houses) was developed
",175
Traditional Affairs,Traditional Affairs,National,"PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION","PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION",Quarterly,Number of draft sets of regulations on the Traditional and Khoi-San Leadership Act TKLA (2019) developed per year,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,"First set of draft
regulations on section
50 of the TKLA (local
houses) developed","Achieved

First set of draft regulations on section 50 of the TKLA (local houses) were developed
",N/A,N/A,,,,,"Final set of draft
regulations on section
50 of the TKLA (local
houses) developed",Final set of draft regulations (on section 50 of the TKLA (local houses) was developed,N/A,N/A,"1
(Draft set of
regulations on section
50 of TKLA- local
houses)",-,"Achieved 

5 of 2022/23 projects in the Approved TKLA Three-Year Implementation Plan were implemented
",N/A,N/A,"Achieved 

5 of 2022/23 projects in the Approved TKLA Three-Year Implementation Plan were implemented
",175
Traditional Affairs,Traditional Affairs,National,"PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION","PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION",Quarterly,Number of 2022/23 projects in the Approved TKLA Three-Year Implementation Plan implemented,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"TKLA Three-Year
Implementation Plan
approved","Achieved 

TKLA Three-Year 
Implementation Plan was approved.
",N/A,N/A,,,,,,,,,"Five (5) 2022/23
projects in the
Approved TKLA-Three
Year implementation
Plan implemented","Achieved

Five(5) of 2022/23 projects in the approved TKLA three year implementation Plan were implemented ",N/A,N/A,5,-,"Achieved 

8 of Kingships and
Queenships were
monitored on
transformation and adaptation of
their customary
laws and customs
to comply with
the Bill of rights
[section 2(1) of the TKLA]
",N/A,N/A,"Achieved 

8 of Kingships and
Queenships were
monitored on
transformation and adaptation of
their customary
laws and customs
to comply with
the Bill of rights
[section 2(1) of the TKLA]
",175
Traditional Affairs,Traditional Affairs,National,"PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION","PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION",Quarterly,Number of kingships/ queenships monitored per year on the development of customary laws of succession and genealogies,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"Traditional Leadership
Royal Families
Guidelines on the
development of
customary laws
of succession and
genealogies approved","Achieved 

Traditional Leadership Royal Families Guidelines on the development of customary laws of succession and genealogies were approved
",N/A,N/A,,,,,,,,,"8 Kingships/
Queenships monitored
on transformation and
adaptation of their
customary laws and
customs to comply
with the Bill of rights
[section 2(1) of the
TKLA]","Not Achieved 

8 Kingships/ Queenships were monitored on transformation and adaptation of their customary laws and customs to comply with the Bill of rights [section 2(1) of the TKLA]
","All 8 kingships/queenships were monitored during the financial year (i.e. by 31 March 2023). However, 5 were monitored before quarter 4 (i.e., during quarters 2 and 3) and 3 during quarter 4",N/A,8,-,"Achieved 

8 Kingships and
Queenships were
monitored on
transformation and adaptation of
their customary
laws and customs
to comply with
the Bill of rights
[section 2(1) of the TKLA]
",N/A,N/A,"Achieved 

8 Kingships and
Queenships were
monitored on
transformation and adaptation of
their customary
laws and customs
to comply with
the Bill of rights
[section 2(1) of the TKLA]",175
Traditional Affairs,Traditional Affairs,National,"PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION","PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION",Quarterly,Number of Provinces monitored per year on the development of principal and senior traditional leadership Royal families’ customary laws of succession and genealogies,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,"8 Provinces for which
capacity was created
on the application
of Traditional
Leadership Royal
Families Guidelines
on the development
of customary laws
of succession and
genealogies","Not Achieved 

Capacity was created for 8 on the application of traditional leadership royal families’ guidelines on the development of customary laws of succession and genealogies
","Capacity was created for all the 8 provinces by the end of the financial year (i.e., by 31 March 2023). However, 4 were monitored before quarter 4 (during quarters 2 and 3) and 4 during quarter 4",N/A,8,-,"Achieved

8 provinces were monitored on the development of principal and senior traditional leadership royal families’ customary laws of succession and genealogies",N/A,N/A,"Achieved

8 provinces were monitored on the development of principal and senior traditional leadership royal families’ customary laws of succession and genealogies",175
Traditional Affairs,Traditional Affairs,National,"PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION","PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION",Quarterly,% of research studies/investigations on received Khoi-San communities and leaders’ applications for recognition in the 2022/23 Plan of the Commission on Khoi-San Matters conducted,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"2022/23 Plan of
the Commission on
Khoi-San Matters
developed","Achieved 

2022/23 Plan of the Commission on Khoi-San Matters was developed
",,,,,,,,,,,"70% of research
studies/investigations
on received Khoi-San
communities and
leaders’ applications
for recognition in
the 2022/23 Plan of
the Commission on
Khoi-San Matters
conducted",Not Achieved,"for the Commission to conduct investigation on the received applications it was dependent on the applications having the required documentation that is prescribed by the Act being submitted by the applicants. However, none of the applications received had the prescribed documents, hence the non-achievement of the target ",This target will be carried over into the new FY and achieved by July 2023,70%,-,"Not Achieved 

0% recommendations were submitted to the Minister in respect of the recognition of the Khoi-San communities and leaders in respect of the applications for their recognition as per the 2022/23 Plan of the Commission on KhoiSan Matters 
","0% recommendations were submitted to the Minister in respect of the recognition of the Khoi-San communities and leaders in respect of the applications for their recognition as per the 2022/23 Plan of the Commission on KhoiSan Matters


This target was dependent on the finalisation of the research and investigations on the received applications which could not be done as per the reasons noted above, hence this target could not be achieved. ","Appointment of research panel

Finalization of web management system","Not Achieved 

0% recommendations were submitted to the Minister in respect of the recognition of the Khoi-San communities and leaders in respect of the applications for their recognition as per the 2022/23 Plan of the Commission on KhoiSan Matters 

",175
Traditional Affairs,Traditional Affairs,National,"PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION","PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION",Quarterly,% of the researched and investigated applications in the 2022/23 Plan of the Commission on Khoi-San Matters submitted to the Minister with recommendations,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,"70% of the researched
and investigated
applications in the
2022/23 Plan of the
Commission on Khoi-
San Matters submitted
to the Minister with
recommendations",Not Achieved ,"This target was dependent on the finalization of the research and investigation on the received applications which could not be done as per the note above, hence this target could not be achieved.",This target will be carried over into the new FY and achieved by March 2023,70%,-,"Not achieved

0% research studies/investigations on received Khoi-San communities and leaders’ applications for recognition in the 2022/23 Plan of the Commission on Khoi-San Matters were conducted
","0% recommendations were submitted to the Minister in respect of the recognition of the Khoi-San communities and leaders in respect of the applications for their recognition as per the 2022/23 Plan of the Commission on KhoiSan Matters 

This target was dependent on the finalisation of the research and investigations on the received applications which could not be done as per the reasons noted above, hence this target could not be achieved. ",Finalization of research/investigations,"Not achieved

0% research studies/investigations on received Khoi-San communities and leaders’ applications for recognition in the 2022/23 Plan of the Commission on Khoi-San Matters were conducted
",175
Traditional Affairs,Traditional Affairs,National,"PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION","PROGRAMME 2: RESEARCH, POLICY AND LEGISLATION",Quarterly,Number of 2022/23 projects in the Approved CIA Three-Year Implementation Plan implemented,Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,Governance and Administration cluster,"2022/23 projects
in the Approved
CIA Three-Year
implementation Plan
approved","Achieved  

2022/23 projects in the approved CIA Three-Year Implementation Plan were approved
",N/A,N/A,,,,,,,,,"Four (4) 2022/23
projects in the
Approved CIA-Three
Year implementation
Plan implemented","Achieved

Four (4) 2022/23 projects in the approved CIA Three-Year Implementation Plan were implemented ",N/A,N/A,4,-,"Achieved

Four (4) 2022/23 projects
in the Approved
CIA Three-Year
Implementation
Plan were
implemented
",N/A,N/A,"Achieved

Four (4) 2022/23 projects
in the Approved
CIA Three-Year
Implementation
Plan were
implemented
",175
Traditional Affairs,Traditional Affairs,National,PROGRAMME 3: INSTITUTIONAL SUPPORT AND COORDINATION,PROGRAMME 3: INSTITUTIONAL SUPPORT AND COORDINATION,Quarterly,Number of provinces workshopped on the implementation of section 24 of the TKLA,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"2 provinces
workshopped on the
implementation of
section 24 of the TKLA","Achieved

The following two (2) provinces were workshopped on the implementation of section 24 of the TKLA:

Free State and Mpumalanga
",N/A,N/A,"2 provinces
workshopped on the
implementation of
section 24 of the TKLA","Achieved

The following two (2) provinces were workshopped on the implementation of section 24 of the TKLA: North West and Gauteng 
",N/A,N/A,"2 provinces
workshopped on the
implementation of
section 24 of the TKLA","Achieved

The provinces of Limpopo and the Eastern Cape were workshopped on 18 October 2022 and 10 November 2022 respectively  
",N/A,N/A,"2 provinces
workshopped on the
implementation of
section 24 of the TKLA","Achieved
The provinces of KZN and the Northern Cape were workshopped on the implementation of 
section 24 of the TKLA
",N/A,N/A,"8 provinces
workshopped
on the
implementation
of section 24 of
the TKLA",-,"Achieved
8 Provinces workshopped on the implementation of section 24 of the TKLA
",None,None,"Achieved
8 Provinces workshopped on the implementation of section 24 of the TKLA
",175
Traditional Affairs,Traditional Affairs,National,PROGRAMME 3: INSTITUTIONAL SUPPORT AND COORDINATION,PROGRAMME 3: INSTITUTIONAL SUPPORT AND COORDINATION,Quarterly,Number of LHTKLs coordinated to participate in DDM activities,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,6,6,N/A,N/A,10,"Achieved

The following ten (10) LHTKLs were coordinated to participate in DDM activities: 3/08/2022- Free State (1 LHTKL)
15/08/2022-Eastern Cape (6 LHTKLs) 17/08/2022-Gauteng 
18/08/2022-NorthWest (3 LHTKLs)
",N/A,N/A,10,"Achieved

Coordinated the participation of Local Houses in DDM activities as follows: 

a) Through a letter signed by the Director-General which served to encourage the LHTKLs to participate in the review process of the One Plans, 11 in KwaZulu-Natal, 3 in Mpumalanga and 1 in Northern Cape.

b) Coordinated the participation of traditional leadership in DDM activities through presentations to the Traditional Affairs Officials during meetings held on 18 October 2022- Limpopo (5 LHTKL) and 10 November 2022 EC (6 LHTKLs)

c) In addition, attended the Gert Sibande and Nkangala DDM meetings which reviewed the One Plans;

d) Presented to the TATGoF meeting an update on DDM processes and the timelines for reviewing the One Plans and the work regarding the institutionalization of the DDM approach
",N/A,N/A,6,11,"Achieved

Coordinated eleven (11) LHTKLs to participate in DDM activities 
",N/A,32,6,29,None,No corrective action plan can be put in place because the structures are yet to be established.,29,175
Traditional Affairs,Traditional Affairs,National,PROGRAMME 3: INSTITUTIONAL SUPPORT AND COORDINATION,PROGRAMME 3: INSTITUTIONAL SUPPORT AND COORDINATION,Quarterly,Number of provinces coordinated to develop Intervention Plans for the functionality of LHTKLs,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"2 provinces coordinated
to develop Intervention
Plans for the
functionality of LHTKLs","Achieved

Coordinated the Mpumalanga and Free State provinces to develop Intervention Plans for the functionality of Local Houses

",N/A,N/A,"2 provinces coordinated
to develop Intervention
Plans for the
functionality of LHTKLs","Achieved

The following two (2) provinces were coordinated to develop Intervention Plans for the functionality of LHTKLs:

Gauteng and North West


",N/A,N/A,"2 provinces coordinated
to develop Intervention
Plans for the
functionality of LHTKLs","Achieved
Coordinated the Limpopo and Eastern Cape provinces to develop Intervention Plan for the functionality of Local Houses.
",N/A,N/A,"2 provinces coordinated
to develop Intervention
Plans for the
functionality of LHTKLs","Achieved
Coordinated two provinces, namely; Northern Cape and KwaZulu-Natal to develop intervention plans for the functionality of the Local Houses
",N/A,N/A,"8 provinces
coordinated
to develop
Intervention
Plans for the
functionality of
LHTKLs",-,"Achieved

The following provinces were coordinated to develop intervention Plans as follows:
Q1: MP and FS
Q2: NW and GP
Q3: LM and EC
Q4: NC and KZN
",None,None,"Achieved

The following provinces were coordinated to develop intervention Plans as follows:
Q1: MP and FS
Q2: NW and GP
Q3: LM and EC
Q4: NC and KZN
",175
Traditional Affairs,Traditional Affairs,National,PROGRAMME 3: INSTITUTIONAL SUPPORT AND COORDINATION,PROGRAMME 3: INSTITUTIONAL SUPPORT AND COORDINATION,Quarterly,"Number of Provinces workshopped on the implementation of section 50 sub sections 6,7 and 9 of the TKLA",Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"2 Provinces
workshopped on the
implementation of
section 50 sub sections
6,7 and 9 of the TKLA","Achieved

The provinces of Mpumalanga and Free State were workshopped on the implementation of S 50 ss 6, 7 and 9 of the TKLA
",N/A,N/A,"2 Provinces
workshopped on the
implementation of
section 50 sub sections
6,7 and 9 of the TKLA","Achieved

The following two (2) provinces were workshopped on the 
implementation of section 50 sub sections 6,7 and 9 of the TKLA: 

Gauteng and North West

The workshops also included the implementation of the amended section 81 of the Municipal Structures Act
",N/A,N/A,"2 Provinces
workshopped on the
implementation of
section 50 sub sections
6,7 and 9 of the TKLA","Achieved

Conducted workshops for the provinces of Limpopo on 18 October 2022 and Eastern Cape on the implementation of S50 ss 6, 7 and 9 on 10 November 2022.

The workshop also included the implementation of the amended section 81 of the Municipal Structures Act.
",N/A,N/A,"2 Provinces
workshopped on the
implementation of
section sub sections
6,7 and 9 50 of the
TKLA","Achieved

Workshopped two provinces, namely: Northern Cape and KwaZulu-Natal on the implementation of section 50 sub sections 6,7 and 9 of the TKLA
",N/A,N/A,"8 Provinces
workshopped
on the
implementation
of section 50
sub sections
6,7 and 9 of
the TKLA",-,"Achieved

The following provinces were workshopped on the implementation of section 50 Sub-section 6, 7 and 9 of the TKLA.  The workshops were conducted as follows:
Q1: MP and FS
Q2: NW and GP
Q3: LM and EC
Q4: NC and KZN
",None,None,"Achieved

The following provinces were workshopped on the implementation of section 50 Sub-section 6, 7 and 9 of the TKLA.  The workshops were conducted as follows:
Q1: MP and FS
Q2: NW and GP
Q3: LM and EC
Q4: NC and KZN",175
