Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
Public Works,Public Works and Infrastructure,National,PROGRAMME 11: FACILITIES MANAGEMENT,PROGRAMME 11: FACILITIES MANAGEMENT,Quarterly,Number of preventative maintenance contracts to reduce reactive maintenance ,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",20,67,55,101,65,155,60,59,200,59,385,There is an emphasis on a shift from reactive to preventative maintenance. SCM processes impact on implementation of term contracts positively.,Review of the indicator to align to FM function,385,"""There is an emphasis on a shift from reactive to preventative maintenance. SCM processes impacts on implementation of term contracts in the pipeline and some where to be implemented in 2022/2023 financial year. A review of the indicator is in process to address the key performance areas of FM 
""
","Review of the indicator to align to FM function
","There is an emphasis on a shift from reactive to preventative maintenance. SCM processes impact on implementation of term contracts either positively or negatively. For Q2, most of the projects moved from the pipeline stage to the award stage.
",,"There is an emphasis on a shift from reactive to preventative maintenance. SCM processes impact on implementation of term contracts either positively or negatively. For Q3, most of the projects moved from the pipeline stage to the award stage.",Review of the indicator to align to FM function,-,N/A,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 2: INTERGOVERNMENTAL COORDINATION,PROGRAMME 2: INTERGOVERNMENTAL COORDINATION,Quarterly,Approved Sector Plan,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,0,NQT,0,N/A,5,0,5,-,"5 Year Sector plan
revised but
not yet
approved",The Technical MinMec to revise the Sector Plan  was postponed,Approval of revised 5 year sector plan ,Sector plan developed but not yet approved ,N/A,N/A,N/A,N/A,,,"The Technical MinMEC to approve the Sector Plan Review Action Plan  was postponed.
",,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 2: INTERGOVERNMENTAL COORDINATION,PROGRAMME 2: INTERGOVERNMENTAL COORDINATION,Quarterly,Sector performance reports,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,1,0,0,N/A,1,0,2,0,2,N/A,N/A,,N/A,N/A,The sector Technical MinMEC is sitting outside the DPWI reporting cycle. The Governance and Operations Cluster meeting were scheduled on 12 and 13 October 2023. The Governance Cluster meeting was rescheduled to 17 October 2023 due to Risk Committee. The Ops Cluster was also rescheduled to 19 October 2023. The Sector report on the sector plan is due for ratification by the Technical MinMEC on 27 October 2023.,"The sector perfomance report on the sector plan will be discussed and ratified at the next Technical MinMEC meeting. The meeting is scheduled by the DG's office.
",,,"The Technical MinMEC to approve the sector performance report was postponed.
",,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 2: INTERGOVERNMENTAL COORDINATION,PROGRAMME 2: INTERGOVERNMENTAL COORDINATION,Quarterly,Number of Beneficiaries participating in the DPWI’s skills Pipeline Intervention Programmes,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,0,0,0,NQT,0,N/A,1200,1200,1200,0,1200,N/A,"N/A
",,N/A,N/A,N/A,N/A,,,-,,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 3: EXPANDED PUBLIC WORKS PROGRAMME,PROGRAMME 3: EXPANDED PUBLIC WORKS PROGRAMME,Quarterly,Number of progress reports on EPWP-RS validated work opportunities reported by public bodies,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,1,1,1,1,1,1,1,1,4,1,4,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/a,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,Annually,NIP 2050 Phase 2: Social and Distributed Infrastructure  submitted to Cabinet,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,Quarterly,Number of implementation reports on the status of Strategic Integrated Projects (SIPs) ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,1,1,1,1,1,1,4,-,4,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,Quarterly,Expropriation Bill introduced in Parliament,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,0,0,-,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,Quarterly,Public Works Bill submitted to Minister to introduce to  Parliament,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Draft Public 
Works Bill 
developed",Draft Public Works Bill NOT developed,"Draft Public 
Works Bill 
gazette for 
public 
comments",Draft Public Works Bill NOT gazette for public comments,0,0,"Public Works Bill 
revised",Public Works Bill was not revised. ,"Public Works Bill 
revised",-,Public Works Bill is not revised,"The Technical Workshop comprised of the Legal and Policy Practitioners was convened in January 2024. The workshop formulated different Task Teams looking at different Thematic areas in order to finalise the policy position that shall enhance the development of the Public Works Bill. The Task Teams were divided as follows: GIAMA Task Team, Land Affairs Act Task Team, State Land Disposal Task Team, New matter and concurrent mandate Task Team and 57 pieces of Legislation administered by DPWI Task Team.",,Public Works Bill is not revised,"Draft Public Works Bill was developed and submitted to DPWI during Q4 of 2022/23. However, the trajectory of the Draft Public Works Bill proposed areas that may be Constitutionally unsound. ","Draft Public Works Bill was developed and submitted to DPWI during Q4 of 2022/23. However, the trajectory of the Draft Public Works Bill proposed areas that may be Constitutionally unsound. ","Internal consultations were undertaken during August 2023 with DPWI entities, Branches and regional offices on the Draft Public Works Bill",,N/A,N/A,"The Technical Workshop comprised of the Legal and Policy Practitioners was convened in January 2024.The workshop to finalised the Policy position was held by the end of January 2024, and further suggested that different Task Teams should be formulated to drill down into the details of each thematic areas identified. This prolonged the finalisation of the policy position.",The follow-up technical workshop to finalise the propose draft clauses of the Bill has been organised. This workshop shall culminate into the production of the Revised Draft Public Works Bill,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,Quarterly,"Amendment of the Construction Industry Development Board Act, 2000 (Act 38 of               2000)",Not Applicable,Not  Applicable,Not Applicable,Not Applicable,0,0,"Stakeholder 
consultations 
undertaken
",Stakeholder consultations NOT undertaken,"CIDB 
Amendment Bill 
revised",CIDB Amendment Bill not revised,"CIDB 
Amendment Bill 
submitted to 
Minister towards 
introduction to 
Cabinet",CIDB was submitted to the Minister towards the introduction to Cabinet.,"CIDB 
Amendment Bill 
submitted to 
Minister towards 
introduction to 
Cabinet",-,CIDB Amendment Bill submitted to Minister towards introduction to Cabinet,N/A,N/A,CIDB Amendment Bill submitted to Minister towards introduction to Cabinet,N/A,N/A,"Following the legal opinion by the Office of the Chief State Law Adviser (OCSLA) in December 2022 and subsequent consultations with DoJ&C and National Treasury, the contentious Clause 25 was removed from the Draft CIDB Amendment Bill in August 2023. The Socio-Economic Impact Assessment System (SEIAS) has also expired. ",Renewal required updating it on matters related to the removal of Clause 25 and it was re-submitted to Presidency for approval on 12 September 2023.,Stakeholder Consultations not yet undertaken,The Cabinet Memo has been submitted to Ministry to request Cabinet approval to gezette for public comments.,N/A,N/A,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,Quarterly,Infrastructure Development Act Regulations gazetted ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,0,0,0,0,0,N/A,0,0,0,-,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,Quarterly, Infrastructure Development Act amendments submitted to  cabinet,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Business Case for 
the 
establishment of 
ISA submitted to 
the Ministers of 
Finance and 
Public Service 
and 
Administration
",Business Case for the establishment of ISA was submitted to the Ministers of Finance and Public Service and Administration ,"Draft 
Infrastructure 
Development 
Amendment 
Act Bill 
developed",Draft Infrastructure Development  Amendment Act Bill  has been developed.,"Draft 
Infrastructure 
Development 
Amendment 
Act Bill pre-certified by 
the OSCLA
",Draft Infrastructure Development Amendment Act Bill not yet pre-certified by the OCSLA. ,"Infrastructure 
Development 
Act amendment 
Bill submitted to 
Minister for 
introduction to 
Cabinet for 
public 
consultations","Infrastructure Development Act amendment Bill has not been submitted to Minister for introduction to Cabinet for public consultations. However, the requisite pre-certification has been obtained from the Office of the Chief State Law Advisor.","Infrastructure 
Development 
Act amendment 
Bill submitted to 
Minister for 
introduction to 
Cabinet for 
public 
consultations
",-,Draft Infrastructure Development Act amendment Bill NOT submitted to Minister for introduction to Cabinet for public consultations,has been developed and consulted with government departments and State-Owned Companies.  All the requisite pre-certifications have been obtained from the Office of the Chief State Law Advisor (OCSLA) and the Socio-Economic Impact Assessment System for the ESIEID Cluster as provided by the DPME.  has been developed and consulted with government departments and State-Owned Companies.  All the requisite pre-certifications have been obtained from the Office of the Chief State Law Advisor (OCSLA) and the Socio-Economic Impact Assessment System for the ESIEID Cluster as provided by the DPME.  ,submission to Minister for submission to the cabinet has been submitted to the executive office,Draft Infrastructure Development Act amendment Bill NOT submitted to Minister for introduction to Cabinet for public consultations,N/A,N/A,N/A,N/A,"The OCSLA recommends that ISA expand the list of organisations and institutions  consulted to include but not limited to Department of Public Entreprises, Council for the Built Environment, SALGA, SANRAL, ESKOM, The Presidency, Transnet, Department of Transport, PRASA, Gautrain, Development Bank of Southern Africa, Airports Company of South Africa, Department of Water and Sanitation, and Department of Human Settlements. ",Consultations with the additional stakeholders are planned for January 2024. The Revised Bill will thereafter be submitted to the OCSLA for pre-certification in February 2024. ,The National Treasury has not responded to the request for concurrence on the business case for the establishment of ISA as an Agency.,Escalation of matters to the Minister. ,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,PROGRAMME 4: PROPERTY AND CONSTRUCTION INDUSTRY POLICY AND RESEARCH,Quarterly, Number of integrated reports on the status of Strategic  Integrated Projects (SIPs) submitted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,1,0,-,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 5: PRESTIGE POLICY,PROGRAMME 5: PRESTIGE POLICY,Quarterly,Number of planned State events supported with movable structures,Not Applicable,Not  Applicable,"An efficient, competitive and responsive economic infrastructure network",Governance and Administration cluster,2,"2 planned state event supported with infrastructure

5 unplanned state events were supported with movable infrastructure

",2,Performance not provided ,0,No report,1,1  planned state events (SONA),5,-,14,More events were requested by Presidency,-,14,"End-user did not provide calendar list of events

",,,,,,N/A,-,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 5: PRESTIGE POLICY,PROGRAMME 5: PRESTIGE POLICY,Quarterly,Percentage of movable assets provided within 120 working  days after approval by prestige clients,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,50 %,100 %,Performance not provided  %,100 %,No report %,100 %,N/A %,100 %,50 %,49,"Deliveries are based on condition assessment. The other houses where we have order numbers but no deliveries 
",Reactive target ,49,"Unit indicated that there is no deviation but variance is 50%

",,,,,,N/A,-,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 5: PRESTIGE POLICY,PROGRAMME 5: PRESTIGE POLICY,Quarterly,Percentage of provision of moveable assets from a  condition assessment register of moveable assets,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,20 %,0 %,20 %,Performance not provided  %,20 %,no report %,20 %,"33% (2 out of 6 deliveries for quarter 4)Walmer A4 final completion of order namely installation of curtains for the living room, dining room guest bedroom, main bedroom and tv room) Delivery of 20 heaters that was delivered to MFLoor stores. It must still be distributed %",80 %,0 %,50,No requests received and items delivered from condition assessment,,50,No performance provided,,,,,,"Delivery outstanding of 4 houses namely Genadendal crockery, Laeveld window treatments, Panorama 1 window treatments and Oranje - sofas; Delivery could not be effected due to reivitation of SPs
",-,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 6: PMTE ADMINISTRATION,PROGRAMME 6: PMTE ADMINISTRATION,Quarterly,Percentage financial performance level,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",24 %,21 %,49 %,43 %,75 %,70% %,100 %,95% %,100 %,43 %,95,"""The preliminary outcomes indicates that the PMTE's overall spending is at 95%. To be noted is that this percentage may change due to journals that are being processed.

Compensation of employees
97% of this R2.165 billion compensation of employees budget was spent. As at the end of March 2024, there were 538 vacant funded positions that were not been filled. The preliminary under spending amount to R56 million as at the nd of March 2024.

Current Payments
Under admin goods and services, the underspending amounting to R55 million has been realised mainly as a result of delays in procurement of services relating to ICT projects as well asOperation Bring Back (OBB) and Correction of Immovable Asset Register projects.

Repairs - 86% of the reduced budget of R 591 million was spent. Although most of the projects were underspent, the biggest contributers were only 10 projects at SA Police Services and the Department of the Environment, Forestry and Fisheries facilities

Property Rates - 94% of the increased allocation of R 1.8 billion was spent at the end of March 2024 under. This is below the spending compared to last year, but Regions have reported challenges with the invoicing from Municipalities.

Refurbishment - 86% of the Refurbishment budget was spent. The under spending relates to delayed experienced/.


Client Capital - 85% of the reduced budget of R 1.2 billion was spent. Of the R 218 million underspending, R 130 million relates to Defence (R39 million), Employment and Labour (R 33 million) and SAPS (R 57 million), while the DCS and DOJ budgets were overspent by R 5 million and R 55 million respectively.



""

","""




With the National Treasury issuing the cost containment measures on the filling of positions, this will always result in under spending, however, the department on a monthly babsis do submit request to fill critical positions as required by National Treasury circular.

The improvement in fast tracking the procurement process should be improved in order to avoid any delays in expending on all budgeted projects.



Meeting will be convened with the relevant branch in order to device more effective and effecient ways of improving spending.


Meeting will be convened with the relevant branch in order to device more effective and effecient ways of improving spending.


Meeting will be convened with the relevant branch in order to device more effective and effecient ways of improving spending.

Meeting will be convened with the relevant branch in order to device more effective and effecient ways of improving spending.









""

",95,"Repair:
Expenditure is at 10% and far below the spending guideline which is 20% for infrastructure. This is the worst performing budget item. A reallocation was done during May and will be tabled at IBC during July 2023.
Municipal Services:
19% of the budget was spent which is below the guideline. The expenditure is based on actual consumption and the baseline might have to be reduced slightly later in the financial year
Goods and Services
15% of the budget was spent. R 35m is allocated to Rectification of illegally occupied properties and R 19m is allocated to the Immovable Asset Register. Little money has been spent against these 2 projects

","Budget re-allocation will be implemented on the affected underspending items
","The major under spending is under capital assets as a results of delays on several projects. An under spending of R1,5 billion is being projected. 
                                                                                                                                                                                                                                                                                                                        There is also projected under spending of R470 million on Repairs on several projects while the Total Facilities Management Projects experienced delays as well.
","Continious intervention plans are being put in place by the CPM branch. This includes additional capacity, focusing on the Top 50 projects (which are allocated 47% of the total budget), etc.

Funding will be moved to the Maintenance budget which is under pressure due to the Repair projects not being executed
","Compensation of Employees: 73% of this R 2.2 billion budget was spent. There are still 534 vacancies and the expenditure is below the time lapsed and indications are that all funding will not be spent by the end of the financial year based on the recruitment interventions put in place. A straight line projection indicates a possible underspending of R52 million based on current levels. 
","There is a moratorium placed by the Minister on the filling of vacant positions, although the projected under spending is not significant.

The PMTE will fast track the procurement process so that the some of the allocated budget be spent before the end of the financial year however, there will be significant saving that will be realized.

","The preliminary outcomes indicates that the PMTE's overall spending is at 95%. To be noted is that this percentage may change due to journals that are being processed.

Compensation of employees
97% of this R2.165 billion compensation of employees budget was spent. As at the end of March 2024, there were 538 vacant funded positions that were not been filled. The preliminary under spending amount to R56 million as at the nd of March 2024
",,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 7: REAL ESTATE INVESTMENT SERVICES,PROGRAMME 7: REAL ESTATE INVESTMENT SERVICES,Quarterly,Approved CAMP submitted to National Treasury,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,0,1 CAMP submitted,1,NQT,0,0,1,-,1,-,-,1,N/A,,N/A,N/A,N/A,N/A,,,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 7: REAL ESTATE INVESTMENT SERVICES,PROGRAMME 7: REAL ESTATE INVESTMENT SERVICES,Quarterly,"Number of Government Precinct Development Plans  aligned to NSDF, IUDF and Smart City principles.",Not Applicable,Not  Applicable,Not Applicable,Not Applicable,0,0,0,0,0,NQT,1,0 Government Precinct Development Plan was completed for Kunye Precinct in Johannesburg,1,0,0,"Non achievement was impacted upon by the following factors: 
(1) Non-availability of the feasibility study to apply for funding (2) Issuing of Circular 271 of 2023: Cost Containment Measures (3) Non-responsive tenders leading to the cancellation of the tender.

",-,0,N/A,,N/A,N/A,N/A,N/A,"Non achievement was impacted upon by the following factors: 
(1) Non-availability of the feasibility study to apply for funding (2) Issuing of Circular 271 of 2023: Cost Containment Measures (3) Non-responsive tenders leading to the cancellation of the tender. 
",,226
Public Works,Public Works and Infrastructure,National,PROGRAMME 8 CONSTRUCTION PROJECT MANAGEMENT,PROGRAMME 8 CONSTRUCTION PROJECT MANAGEMENT,Quarterly,Number of design solutions completed for identified user departments,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",35,24,30,9,36,12,53,18,154,63,78,"Delays in finalizing the project planning stage, caused by the situations within DPWI and the other client departments.
","1. Adoption of Infrastructure Delivery Management System (IDMS) to curb issues of planning, budgeting, procurement and delivery of projects.                                                                                  2. Establishment of panel of contractors to minimize delays in appointments of both terminated and new contractors                                                                                                                                                                                                     3. Speed up and conclude projects that are on evaluation phase.                                                                                                                              4. Ensuring adequate human resource capacity from the contractor during the progress and technical site meetings to mitigate against poor performance.          
",78,"The estimate was finalised late by the in house Technologist..            Client confirming the scope of work very late. In-house Architectural Services did not complete the designs on time as earlier anticipated. Projects suffering major delays in terms of the anticipated sketch Plan Approval. Project scope changing from Repair & Renovation to Capital Project due to status of facilities. Delays in the appointment of the Structural Engineer. DOD  informing the PM that DOD doesn’t have funds to fund the project during the re-allocation meeting in April 2023. Re-advertisement of tenders. Delays in issuing site clearance by Town Planning

","Planned for July 2023.              Dealing with potential delays efficiently and effectively by speeding up projects that are on  Sketchplan Committee and those that are in the procurement phase.
",Projects cancelled by SAPS                                                                Delays with the appointment of the Professionals.                                              Revision of design/drawings by consultant team.                      No tenders had been advertised due to challenges with funds approval processes via PBA.                                                               Revision of procurement forms.                                                      Delays in the Sketch Plan Approvals.                                            Project scope is changing from Repair & Renovation to Capital Project due to status of facilities.,Expedite sketchplan approvals.                                    Ramp up the monitoring of targets on monthly basis,"Sketchplan delays.                                   Discontinuance of projects as per directive of the client.                                                                    Reallocation of projects to Implementing Agents.                                                                      Termination of contracts of young professionals.                                                             Termination of contracts of external professionals.                                                             Town planning issues.                                              Procurement problems.                                                Capacity problems at Head Office.                            Funding problems.                                                    Awaiting revised needs from the client. Scope verification delayed by  the client.                             Late appointment of the professional team. Delays in approving revised Space and Cost Norms 
",Speed up sketchplan process.                              To tender for the appointment of professionals.                                                         Regular follow ups with Infrastructure Budget Committee Secretariat. Quality assurance and review of list of projected APP achievements to be done before the final list is submitted to M&E. Re-advertise immediately and achieve during forth quarter.     ,"1. The project is an inhouse project was executed  by the architect young professional at head office. The architect was then appointed elsewhere and another architect had to take over. The project is also delayed by the staff turnover at head office engineering services. (BFN, PE).                                                                                                                                                                                                  2. Designs have been stopped, because the project needed a water use license to be executed and the planning instruction was received without water use license. (BFN).                                                                                                                                                                                 3. Project included wrongly in the APP for 2023/24 FY as the designs were approved in the past FY. (BFN).                                                                4. Delays in the completion of designs (CPM 2)                                                                                                                                                                         5. The norms from the client changed, affecting the scope of the project.The design had to be halted. (DBN).                                                         6. The project did not receive consultants allocation for 2023/24, (DBN).                                                                                                                           7. The PI had to be revised as advised by the professionals (Nelsp)      
","1. Capacitation of the Branch and appointment of young professionals                                   2. Reject PI if they don’t have site clearance certification.                                                             3, Review and check with Project Managers list of projects that have been listed for achievement before submitting to Head Office.                                                                                5. Revised norms have been requetsted from the client.        
",226
Public Works,Public Works and Infrastructure,National,PROGRAMME 8 CONSTRUCTION PROJECT MANAGEMENT,PROGRAMME 8 CONSTRUCTION PROJECT MANAGEMENT,Quarterly,Number of projects completed within agreed construction period,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",12,7,28,4,60,5,99,10 (26),99,5,41,"1. Poor performance by contractors due to various reasons that were unforeseen at award stage.
2. Lack of confirmation of additional funding (VOs, Cost containment measures) which were not budgeted for at award stage.

","1. Adoption of Infrastructure Delivery Management System (IDMS) to curb issues of planning, budgeting, procurement and delivery of projects.                                                                                  2. Establishment of panel of contractors to minimize delays in appointments of both terminated and new contractors                                                                                                                                                                                                     3. Speed up and conclude projects that are on evaluation phase.                                                                                                                              4. Ensuring adequate human resource capacity from the contractor during the progress and technical site meetings to mitigate against poor performance.          
",41,"Terminations of contracts due to poor performance. Delays on site. Extension of time being applied for by contractors 

","Speed up the appointment of completing contracts.          Executing Units to develop a catch up plan                        Effective time management on site. 
","Cancellation of projects because of poor performance by the contractors.                                                                                    Extension of time                                                                               The project was on hold because of the Architect and PA of the project who suspended their services in August 2022                                                                                                        Contractor is experiencing a delay on the delivery of imported generator according to the specifications.                                             Designs  altered based on Client comments and as such project couldn't get to construction stage 
","Dealing with potential delays effectively.
Active quality control plan in place.
Effective communication management among all stakeholders involved in implementing the project.
Effective time management on site.                                          Executing Units to develop a catch up plan
","Poor performance by the contractor.                      Projects erroneously put on the list of projects for practical completion.                                           Contractors experiencing cash flow problems. Project cancelled because the contractor failed to submit documentation pertaining to permits to access site prior to handover.                              Project not included in the procurement plan Contracts being extended
","Contractor has been issued with a mora letter for poor performance.                                   Quality assurance and review of list of projected APP achievements to be done before the final list is submitted to M&E. Submission to Acting DDG has been made to approve placing the  project  back on procurement  plan.                                                   Dealing with potential delays efficiently and  effectively. Planning of the follow on contract will commence 2 years prior the expiring of the contract.                                   Invoke penalty Clauses on delayed projects.                                                                      Seek approval of Variation Orders.                                           Ramp up the monitoring of delayed project. 
","1. Approval of funding by the client departments after awarding of projects also contribute to the delays in handing over sites for construction.                                                                                                                                                                                                                                2.The contractor has requested Extension of time                                                                                                                                                                3. Extention of time due to sourcing of the replacement contract, inclement weather, inability of the client availing the working space for the contractor etc.                                                                                                                                                                                                                      4. Cancellation of bids due to bidders being unrepsonsive                                                                                                                                                                                                                        5. Poor performance by ontractors (DBN).                                                                                                                                                                          6.Slow progress by contractors due to financial difficulties.                                                                                                                                              7. Contractor has not completed the project and is currently on penalties. (Mtha).                                                                                                       8. Project delayed at Evaluation Stage. (Mth).                                                                                                                                                                      9. Project delayed by Contractual disputes (Mth).   
","1. Speedy appointment of a rescue contractor.                                                                                  2. Speed up Site handovers.                                                                                                                     3. Monitor projects that have been extended.                                                                                  4. Executing Units to develop a catch up plan.                                                                                    5. Speed up and conclude projects that are on evaluation phase. 
",226
Public Works,Public Works and Infrastructure,National,PROGRAMME 8 CONSTRUCTION PROJECT MANAGEMENT,PROGRAMME 8 CONSTRUCTION PROJECT MANAGEMENT,Quarterly,Number of infrastructure projects completed within approved budget,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",13,10,36,13,70,20,106,22 (62),106,20,80,"1. Poor performance by contractors due to various reasons that were unforeseen at award stage.
2. Lack of confirmation of additional funding (VOs, Cost containment measures) which were not budgeted for at award stage.

","1. Adoption of Infrastructure Delivery Management System (IDMS) to curb issues of planning, budgeting, procurement and delivery of projects.                                                                                  2. Establishment of panel of contractors to minimize delays in appointments of both terminated and new contractors                                                                                                                                                                                                     3. Speed up and conclude projects that are on evaluation phase.                                                                                                                              4. Ensuring adequate human resource capacity from the contractor during the progress and technical site meetings to mitigate against poor performance.          
",80,"Terminations of contracts due to poor performance. Delays on site.     Extension of time being applied for by contractors 

","Speed up the appointment of completing contracts. Executing Units to develop a catch up plan.                         Effective time management on site.                                          Expedite the adjudication of extensions of time
","Cancellation of projects because of poor performance by the contractors.                                                                                Extension of time                                                                               The project was on hold because of the Architect and PA of the project who suspended their services in August 2022                                                                                                      Contractor is experiencing a delay on the delivery of imported generator according to the specifications.                                             Designs  altered based on Client comments and as such project couldn't get to construction stage      
 ","Speedy appointment of a rescue contractor. Speed up Site handovers.                                  Monitor projects that have been extended.                           Executing Units to develop a catch up plan.                               Speed up and conclude projects that are on evaluation phase.                          Dealing with potential delays efficiently and effectively.
","Poor performance by the contractor.                      Projects erroneously put on the list of projects for practical completion.                                           Contractors experiencing cash flow problems. Project cancelled because the contractor failed to submit documentation pertaining to permits to access site prior to handover.                              Project not included in the procurement plan Contracts being extended                                            Practical completion was not achieved because of outstanding works by the contractor. Contractor is behind schedule.                                     Delays to submit relevant documentation to Sketch Plan Committee.                                               Project is 99% complete, however the Local Authority has advised that there is no sufficient water. 
","Contractor has been issued with a mora letter for poor performance.                                   Quality assurance and review of list of projected APP achievements to be done before the final list is submitted to M&E. Submission to Acting DDG has been made to approve placing the  project  back on procurement  plan.                                                   Dealing with potential delays efficiently and  effectively. Planning of the follow on contract will commence 2 years prior the expiring of the contract.                                   Invoke penalty Clauses on delayed projects.                                                                      Seek approval of Variation Orders.                                           Ramp up the monitoring of delayed project. 
","1. Approval of funding by the client departments after awarding of projects also contribute to the delays in handing over sites for construction.                                                                                                                                                                                                                                2.The contractor has requested Extension of time                                                                                                                                                                3. Extention of time due to sourcing of the replacement contract, inclement weather, inability of the client availing the working space for the contractor etc.                                                                                                                                                                                                                      4. Cancellation of bids due to bidders being unrepsonsive                                                                                                                                                                                                                        5. Poor performance by ontractors (DBN).                                                                                                                                                                          6.Slow progress by contractors due to financial
","1. Speedy appointment of a rescue contractor.                                                                                  2. Speed up Site handovers.                                                                                                                     3. Monitor projects that have been extended.                                                                                  4. Executing Units to develop a catch up plan.                                                                                    5. Speed up and conclude projects that are on evaluation phase.                                             6. Dealing with potential delays efficiently and effectively.                                                          7. Ramp up the monitoring of targets on monthly basis.
",226
